elapsed_s,inference_extension_flow_control_queue_bytes|premium-tenant-a,inference_extension_flow_control_queue_bytes|premium-tenant-b,inference_extension_flow_control_queue_bytes|standard-tenant-a,inference_extension_flow_control_queue_bytes|sweep-standard,inference_extension_flow_control_queue_bytes|warmup-standard,inference_extension_flow_control_queue_size|premium-tenant-a,inference_extension_flow_control_queue_size|premium-tenant-b,inference_extension_flow_control_queue_size|standard-tenant-a,inference_extension_flow_control_queue_size|sweep-standard,inference_extension_flow_control_queue_size|warmup-standard,run_id,scenario,vllm:num_requests_running,vllm:num_requests_waiting
179.358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02-consolidation_three_phase-r02,consolidation_three_phase,22.0,0.0
180.396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02-consolidation_three_phase-r02,consolidation_three_phase,25.0,0.0
181.427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02-consolidation_three_phase-r02,consolidation_three_phase,21.0,0.0
182.457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02-consolidation_three_phase-r02,consolidation_three_phase,19.0,0.0
183.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02-consolidation_three_phase-r02,consolidation_three_phase,22.0,0.0
184.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02-consolidation_three_phase-r02,consolidation_three_phase,26.0,0.0
185.565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02-consolidation_three_phase-r02,consolidation_three_phase,26.0,0.0
186.597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02-consolidation_three_phase-r02,consolidation_three_phase,15.0,0.0
187.632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02-consolidation_three_phase-r02,consolidation_three_phase,20.0,0.0
188.661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02-consolidation_three_phase-r02,consolidation_three_phase,20.0,0.0
189.696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02-consolidation_three_phase-r02,consolidation_three_phase,18.0,0.0
190.727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02-consolidation_three_phase-r02,consolidation_three_phase,23.0,0.0
191.758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02-consolidation_three_phase-r02,consolidation_three_phase,17.0,0.0
192.797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02-consolidation_three_phase-r02,consolidation_three_phase,21.0,0.0
193.825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02-consolidation_three_phase-r02,consolidation_three_phase,11.0,0.0
194.857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02-consolidation_three_phase-r02,consolidation_three_phase,23.0,0.0
195.895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02-consolidation_three_phase-r02,consolidation_three_phase,20.0,0.0
196.926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02-consolidation_three_phase-r02,consolidation_three_phase,20.0,0.0
197.955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02-consolidation_three_phase-r02,consolidation_three_phase,21.0,0.0
198.985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02-consolidation_three_phase-r02,consolidation_three_phase,20.0,0.0
200.013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02-consolidation_three_phase-r02,consolidation_three_phase,20.0,0.0
201.046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02-consolidation_three_phase-r02,consolidation_three_phase,21.0,0.0
202.078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02-consolidation_three_phase-r02,consolidation_three_phase,10.0,0.0
203.113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02-consolidation_three_phase-r02,consolidation_three_phase,26.0,0.0
204.144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02-consolidation_three_phase-r02,consolidation_three_phase,27.0,0.0
205.175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02-consolidation_three_phase-r02,consolidation_three_phase,27.0,0.0
206.204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02-consolidation_three_phase-r02,consolidation_three_phase,28.0,0.0
207.238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02-consolidation_three_phase-r02,consolidation_three_phase,29.0,0.0
208.268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02-consolidation_three_phase-r02,consolidation_three_phase,23.0,0.0
209.299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02-consolidation_three_phase-r02,consolidation_three_phase,29.0,0.0
210.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02-consolidation_three_phase-r02,consolidation_three_phase,32.0,0.0
211.359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02-consolidation_three_phase-r02,consolidation_three_phase,36.0,0.0
212.397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02-consolidation_three_phase-r02,consolidation_three_phase,33.0,0.0
213.433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02-consolidation_three_phase-r02,consolidation_three_phase,32.0,0.0
214.465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02-consolidation_three_phase-r02,consolidation_three_phase,37.0,0.0
215.498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02-consolidation_three_phase-r02,consolidation_three_phase,35.0,0.0
216.528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02-consolidation_three_phase-r02,consolidation_three_phase,39.0,0.0
217.561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02-consolidation_three_phase-r02,consolidation_three_phase,47.0,0.0
218.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02-consolidation_three_phase-r02,consolidation_three_phase,36.0,0.0
219.633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02-consolidation_three_phase-r02,consolidation_three_phase,40.0,0.0
220.663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02-consolidation_three_phase-r02,consolidation_three_phase,40.0,0.0
221.697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02-consolidation_three_phase-r02,consolidation_three_phase,40.0,0.0
222.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02-consolidation_three_phase-r02,consolidation_three_phase,43.0,0.0
223.764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02-consolidation_three_phase-r02,consolidation_three_phase,40.0,0.0
224.795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02-consolidation_three_phase-r02,consolidation_three_phase,36.0,0.0
225.827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02-consolidation_three_phase-r02,consolidation_three_phase,34.0,0.0
226.863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02-consolidation_three_phase-r02,consolidation_three_phase,38.0,0.0
227.912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02-consolidation_three_phase-r02,consolidation_three_phase,36.0,0.0
228.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02-consolidation_three_phase-r02,consolidation_three_phase,37.0,0.0
229.983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02-consolidation_three_phase-r02,consolidation_three_phase,38.0,0.0
231.016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02-consolidation_three_phase-r02,consolidation_three_phase,39.0,0.0
232.049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02-consolidation_three_phase-r02,consolidation_three_phase,38.0,0.0
233.083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02-consolidation_three_phase-r02,consolidation_three_phase,38.0,0.0
234.113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02-consolidation_three_phase-r02,consolidation_three_phase,34.0,0.0
235.154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02-consolidation_three_phase-r02,consolidation_three_phase,42.0,0.0
236.194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02-consolidation_three_phase-r02,consolidation_three_phase,36.0,0.0
237.226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02-consolidation_three_phase-r02,consolidation_three_phase,29.0,0.0
238.258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02-consolidation_three_phase-r02,consolidation_three_phase,41.0,0.0
239.295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02-consolidation_three_phase-r02,consolidation_three_phase,40.0,0.0
240.329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02-consolidation_three_phase-r02,consolidation_three_phase,45.0,0.0
241.359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02-consolidation_three_phase-r02,consolidation_three_phase,37.0,0.0
242.401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02-consolidation_three_phase-r02,consolidation_three_phase,40.0,0.0
243.439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02-consolidation_three_phase-r02,consolidation_three_phase,40.0,0.0
244.474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02-consolidation_three_phase-r02,consolidation_three_phase,31.0,0.0
245.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02-consolidation_three_phase-r02,consolidation_three_phase,47.0,0.0
246.549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02-consolidation_three_phase-r02,consolidation_three_phase,37.0,0.0
247.581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02-consolidation_three_phase-r02,consolidation_three_phase,47.0,0.0
248.614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02-consolidation_three_phase-r02,consolidation_three_phase,40.0,0.0
249.652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02-consolidation_three_phase-r02,consolidation_three_phase,43.0,0.0
250.684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02-consolidation_three_phase-r02,consolidation_three_phase,44.0,0.0
251.723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02-consolidation_three_phase-r02,consolidation_three_phase,45.0,0.0
252.758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02-consolidation_three_phase-r02,consolidation_three_phase,45.0,0.0
253.798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02-consolidation_three_phase-r02,consolidation_three_phase,46.0,0.0
254.832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02-consolidation_three_phase-r02,consolidation_three_phase,52.0,0.0
255.867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02-consolidation_three_phase-r02,consolidation_three_phase,44.0,0.0
256.903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02-consolidation_three_phase-r02,consolidation_three_phase,44.0,0.0
257.943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02-consolidation_three_phase-r02,consolidation_three_phase,46.0,0.0
258.975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02-consolidation_three_phase-r02,consolidation_three_phase,46.0,0.0
260.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02-consolidation_three_phase-r02,consolidation_three_phase,41.0,0.0
261.051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02-consolidation_three_phase-r02,consolidation_three_phase,49.0,0.0
262.086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02-consolidation_three_phase-r02,consolidation_three_phase,47.0,0.0
263.123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02-consolidation_three_phase-r02,consolidation_three_phase,50.0,0.0
264.154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02-consolidation_three_phase-r02,consolidation_three_phase,43.0,0.0
265.204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02-consolidation_three_phase-r02,consolidation_three_phase,47.0,0.0
266.245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02-consolidation_three_phase-r02,consolidation_three_phase,37.0,0.0
267.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02-consolidation_three_phase-r02,consolidation_three_phase,44.0,0.0
268.317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02-consolidation_three_phase-r02,consolidation_three_phase,49.0,0.0
269.352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02-consolidation_three_phase-r02,consolidation_three_phase,46.0,0.0
270.386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02-consolidation_three_phase-r02,consolidation_three_phase,51.0,0.0
271.419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02-consolidation_three_phase-r02,consolidation_three_phase,44.0,0.0
272.453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02-consolidation_three_phase-r02,consolidation_three_phase,46.0,0.0
273.487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02-consolidation_three_phase-r02,consolidation_three_phase,47.0,0.0
274.523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02-consolidation_three_phase-r02,consolidation_three_phase,50.0,0.0
275.557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02-consolidation_three_phase-r02,consolidation_three_phase,46.0,0.0
276.602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02-consolidation_three_phase-r02,consolidation_three_phase,49.0,0.0
277.637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02-consolidation_three_phase-r02,consolidation_three_phase,52.0,0.0
278.672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02-consolidation_three_phase-r02,consolidation_three_phase,50.0,0.0
279.705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02-consolidation_three_phase-r02,consolidation_three_phase,48.0,0.0
280.744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02-consolidation_three_phase-r02,consolidation_three_phase,49.0,0.0
281.776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02-consolidation_three_phase-r02,consolidation_three_phase,51.0,0.0
282.808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02-consolidation_three_phase-r02,consolidation_three_phase,39.0,0.0
283.851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02-consolidation_three_phase-r02,consolidation_three_phase,45.0,0.0
284.887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02-consolidation_three_phase-r02,consolidation_three_phase,47.0,0.0
285.922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02-consolidation_three_phase-r02,consolidation_three_phase,51.0,0.0
286.955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02-consolidation_three_phase-r02,consolidation_three_phase,44.0,0.0
287.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02-consolidation_three_phase-r02,consolidation_three_phase,45.0,0.0
289.024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02-consolidation_three_phase-r02,consolidation_three_phase,43.0,0.0
290.063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02-consolidation_three_phase-r02,consolidation_three_phase,40.0,0.0
291.106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02-consolidation_three_phase-r02,consolidation_three_phase,53.0,0.0
292.151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02-consolidation_three_phase-r02,consolidation_three_phase,44.0,0.0
293.187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02-consolidation_three_phase-r02,consolidation_three_phase,44.0,0.0
294.237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02-consolidation_three_phase-r02,consolidation_three_phase,51.0,0.0
295.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02-consolidation_three_phase-r02,consolidation_three_phase,32.0,0.0
296.305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02-consolidation_three_phase-r02,consolidation_three_phase,53.0,0.0
297.345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02-consolidation_three_phase-r02,consolidation_three_phase,49.0,0.0
298.383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02-consolidation_three_phase-r02,consolidation_three_phase,48.0,0.0
299.417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02-consolidation_three_phase-r02,consolidation_three_phase,53.0,0.0
300.453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02-consolidation_three_phase-r02,consolidation_three_phase,2.0,0.0
